Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
MAH139,MAH139,mahdtx.org,"May 28, 2020 2:55:49 AM","MAH139\tntadmin (Since: May 6, 2020 2:29:20 PM)","May 22, 2020 3:42:51 PM",66.252.219.171/192.168.127.142;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:F7:79 (Primary)20:79:18:B6:F7:7D A0:1E:0B:0D:68:0D ,0,0,0,0,1,0,0,3,0,0
MAH140,MAH140,mahdtx.org,"May 26, 2020 5:33:31 PM","MAHDTX\kcovey (Since: May 21, 2020 9:22:32 AM)","May 13, 2020 10:00:51 PM",66.252.219.171/192.168.127.139;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6D:01 F4:D1:08:D5:B8:A8 (Primary)F4:D1:08:D5:B8:AC ,0,0,0,0,1,0,0,3,0,0
MAH141,MAH141,mahdtx.org,"April 17, 2020 10:40:31 PM","MAHDTX\cmiller (Since: Apr 2, 2020 11:45:48 AM),MAHDTX\bkerr (Since: Apr 2, 2020 12:58:51 PM),MAHDTX\Hillard (Since: Apr 3, 2020 11:06:24 AM)","April 2, 2020 4:44:58 PM",66.252.219.171/192.168.127.140;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6F:03 F4:D1:08:D5:C6:EA (Primary)F4:D1:08:D5:C6:EE ,0,0,0,0,1,0,0,1,0,0
MAH142,MAH142,mahdtx.org,"January 30, 2020 10:32:40 PM","MAHDTX\rgriffin (Since: Jan 30, 2020 8:49:18 AM)","January 30, 2020 5:06:04 PM",66.252.219.66/10.173.1.119;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:66:B8 F4:D1:08:D5:CD:CF (Primary)F4:D1:08:D5:CD:D3 ,0,0,0,0,1,51,33,3,0,0
MAH143,MAH143,mahdtx.org,"January 30, 2020 10:47:42 PM","MAHDTX\vortiz (Since: Jan 30, 2020 10:02:31 AM)","January 30, 2020 4:00:16 PM",66.252.219.66/10.173.1.120;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Professional 2013, Build  15.0.4569.1506",Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B7:13:0D (Primary)20:79:18:B7:13:11 A0:1E:0B:0D:6A:0E ,0,0,0,0,1,51,33,3,0,0
MAH144,MAH144,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\onavejar (Since: May 13, 2020 3:32:05 PM)","May 26, 2020 4:57:56 PM",66.252.219.171/192.168.127.143;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B7:12:F4 (Primary)20:79:18:B7:12:F8 A0:1E:0B:0D:68:34 ,0,0,0,0,1,0,0,3,0,0
MAH135,MAH135,mahdtx.org,"January 30, 2020 10:32:40 PM","MAH135\tntadmin (Since: Jan 29, 2020 7:18:09 AM)","January 30, 2020 2:57:38 PM",66.252.219.66/10.173.0.164;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Professional 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B7:01:38 (Primary)20:79:18:B7:01:3C A0:1E:0B:0D:68:0F ,0,0,0,0,1,51,34,3,0,0
MAH145,MAH145,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\yhernandez (Since: May 26, 2020 7:50:15 AM)","May 22, 2020 1:10:44 PM",66.252.219.171/192.168.127.144;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6D:1B F4:D1:08:D5:CD:70 (Primary)F4:D1:08:D5:CD:74 ,0,0,0,0,1,0,0,3,0,0
MAH146,MAH146,mahdtx.org,"March 28, 2020 6:44:57 PM","MAHDTX\jmendoza (Since: Feb 13, 2020 4:26:10 PM)","March 14, 2020 9:46:48 PM",66.252.219.171/192.168.127.145;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6F:67 F4:D1:08:D7:1E:0A (Primary)F4:D1:08:D7:1E:0E ,0,0,0,0,1,0,0,1,0,0
MAH148,MAH148,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\morozco (Since: May 4, 2020 9:59:56 AM),MAHDTX\lprovence (Since: May 27, 2020 9:08:00 AM)","May 2, 2020 8:54:55 PM",66.252.219.66/10.173.1.118;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:AE:C6:D0 (Primary)20:79:18:AE:C6:D4 A0:1E:0B:0D:6B:CC ,0,0,0,0,1,0,1,3,0,0
MAH149,MAH149,mahdtx.org,"February 1, 2020 7:54:07 PM","MAHDTX\cmiller (Since: Jan 31, 2020 12:20:08 PM)","January 31, 2020 6:18:49 PM",66.252.219.66/10.173.0.169;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6F:3F F4:D1:08:D6:EE:3A (Primary)F4:D1:08:D6:EE:3E ,0,0,0,0,1,0,1,3,0,0
MAH151,MAH151,mahdtx.org,"February 1, 2020 7:54:07 PM","MAHDTX\egomez (Since: Jan 30, 2020 5:04:13 PM)","January 31, 2020 2:45:00 PM",66.252.219.66/10.173.0.147;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Professional 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6E:1F F4:D1:08:D5:C8:11 (Primary)F4:D1:08:D5:C8:15 ,0,0,0,0,1,51,33,3,0,0
MAH153,MAH153,mahdtx.org,"March 16, 2020 7:23:20 PM","MAHDTX\egomez (Since: Feb 4, 2020 4:17:05 PM)","March 14, 2020 9:56:58 PM",66.252.219.66/10.173.1.107;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6E:01 F4:D1:08:D6:3D:8C (Primary)F4:D1:08:D6:3D:90 ,0,0,0,0,1,0,1,4,0,0
MAH154,MAH154,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\jvidana (Since: May 21, 2020 8:27:45 AM)","May 21, 2020 1:14:29 PM",66.252.219.66/10.173.0.129;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:A5:5A:55 (Primary)20:79:18:A5:5A:59 A0:1E:0B:0D:6B:C2 ,0,0,0,0,1,0,0,3,0,0
MAH152,MAH152,mahdtx.org,"March 16, 2020 7:40:58 PM","MAHDTX\shood (Since: Feb 4, 2020 11:53:56 AM)","February 4, 2020 4:45:38 PM",66.252.219.66/10.173.0.195;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:A4:BA:FA (Primary)20:79:18:A4:BA:FE A0:1E:0B:0D:6D:F9 ,0,0,0,0,1,0,2,4,0,0
MAH147,MAH147,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\Lprovence (Since: May 4, 2020 9:37:28 AM)","May 2, 2020 8:40:20 PM",66.252.219.66/10.173.0.160;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6D:FB F4:D1:08:D7:18:3D (Primary)F4:D1:08:D7:18:41 ,0,0,0,0,1,0,1,3,0,0
MAH155,MAH155,mahdtx.org,"April 25, 2020 5:01:34 AM","MAHDTX\Acervantes (Since: Apr 15, 2020 8:31:08 AM)","April 15, 2020 11:10:01 AM",66.252.219.66/10.173.0.126;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9C:5A:F9 (Primary)20:79:18:9C:5A:FD A0:1E:0B:0D:6B:5D ,0,0,0,0,1,0,0,3,0,0
MAH156,MAH156,mahdtx.org,"May 3, 2020 5:43:12 AM","MAHDTX\dfleenor (Since: Apr 27, 2020 8:12:36 AM)","April 27, 2020 1:11:55 PM",66.252.219.66/10.173.1.110;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:F8:64 (Primary)20:79:18:B6:F8:68 A0:1E:0B:0D:66:27 ,0,0,0,0,1,0,0,4,0,0
MAH157,MAH157,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\kburk (Since: May 27, 2020 10:36:47 AM)","May 27, 2020 3:35:37 PM",66.252.219.66/10.173.1.114;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:A3:87 (Primary)20:79:18:B6:A3:8B A0:1E:0B:0D:6A:41 ,0,0,0,0,1,0,0,3,0,0
MAH158,MAH158,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\Mdurben (Since: May 25, 2020 2:24:15 PM),MAHDTX\hquick (Since: May 25, 2020 4:14:33 PM),MAHDTX\Kneely (Since: May 26, 2020 10:54:25 AM)","May 25, 2020 12:15:36 PM",66.252.219.66/10.173.0.144;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B5:F2:A7 (Primary)20:79:18:B5:F2:AB A0:1E:0B:0D:69:7B ,0,0,0,0,1,0,0,3,0,0
MAH159,MAH159,mahdtx.org,"February 1, 2020 7:54:07 PM","MAH159\tntadmin (Since: Jan 13, 2020 1:06:24 PM)","January 31, 2020 6:42:16 PM",66.252.219.66/10.173.1.116;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9C:1E:C7 (Primary)20:79:18:9C:1E:CB A0:1E:0B:0D:6B:E8 ,0,0,0,0,1,0,0,3,0,0
MAH160,MAH160,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\hquick (Since: May 18, 2020 10:20:57 AM),MAHDTX\jmaes (Since: May 18, 2020 10:11:15 PM),MAHDTX\Mdurben (Since: May 21, 2020 7:32:21 AM),MAHDTX\cdoran (Since: May 21, 2020 7:24:34 PM)","May 18, 2020 2:37:33 PM",66.252.219.66/10.173.0.109;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.815,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:67:E5 F4:D1:08:D8:0C:E3 (Primary)F4:D1:08:D8:0C:E7 ,0,0,0,0,1,0,1,3,0,0
MAH161,MAH161,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\zbaker (Since: May 27, 2020 6:34:38 AM)","May 27, 2020 9:57:12 PM",66.252.219.66/10.173.1.124;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B7:2F:64 (Primary)20:79:18:B7:2F:68 A0:1E:0B:0D:67:12 ,0,0,0,0,1,0,0,3,0,0
MAH162,MAH162,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\lreyes (Since: May 20, 2020 8:26:37 AM)","May 20, 2020 1:23:06 PM",66.252.219.66/10.173.1.117;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B0:45:D7 (Primary)20:79:18:B0:45:DB A0:1E:0B:0D:6C:2C ,0,0,0,0,1,0,0,3,0,0
MAH163,MAH163,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\athane (Since: May 20, 2020 1:40:37 PM)","May 13, 2020 10:31:17 PM",66.252.219.66/10.173.1.125;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:A5:0D:F7 (Primary)20:79:18:A5:0D:FB A0:1E:0B:0D:6B:3D ,0,0,0,0,1,0,0,3,0,0
MAH164,MAH164,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\sgeissler (Since: May 26, 2020 10:23:32 AM)","May 26, 2020 2:04:35 AM",66.252.219.66/10.173.1.126;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:9C:7F (Primary)20:79:18:B6:9C:83 A0:1E:0B:0D:6E:6B ,0,0,0,0,1,0,0,3,0,0
MAH165,MAH165,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\tsysboard (Since: May 15, 2020 10:05:52 AM)","May 15, 2020 4:58:32 AM",66.252.219.66/10.173.1.119;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:67:44 F4:D1:08:D7:AF:C8 (Primary)F4:D1:08:D7:AF:CC ,0,0,0,0,1,0,0,3,0,0
MAH166,MAH166,mahdtx.org,"May 28, 2020 2:55:53 AM","MAHDTX\sbuenrostro (Since: May 14, 2020 1:07:30 PM)","May 15, 2020 9:51:12 PM",66.252.219.66/10.173.0.137;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9C:15:9E (Primary)20:79:18:9C:15:A2 A0:1E:0B:0D:69:6E ,0,0,0,0,1,0,0,3,0,0
MAH167,MAH167,mahdtx.org,"May 28, 2020 2:55:48 AM","MAHDTX\jgrimsley (Since: May 27, 2020 8:26:35 AM)","May 27, 2020 7:00:48 AM",66.252.219.66/10.173.0.126;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:66:6A F4:D1:08:D7:D8:72 (Primary)F4:D1:08:D7:D8:76 ,0,0,0,0,1,0,0,3,0,0
MAH168,MAH168,mahdtx.org,"February 13, 2020 9:17:47 PM","MAHDTX\jtalley (Since: Feb 6, 2020 3:00:18 PM)","February 13, 2020 12:51:20 PM",66.252.219.66/10.173.0.169;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9C:15:C1 (Primary)20:79:18:9C:15:C5 A0:1E:0B:0D:68:60 ,0,0,0,0,1,0,0,1,0,0
