Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
ECMHVH1,ECMHVH1,WORKGROUP,"May 27, 2020 10:53:46 PM","ECMHVH1\Administrator (Since: May 19, 2020 11:57:53 AM)","May 19, 2020 6:06:54 AM",199.66.150.227/10.12.1.95;10.12.11.170;10.12.12.74;10.12.11.96;,El Campo Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0599V5 ,PowerEdge R730xd,9C8BC42,2x Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz ,383.91 GB,Microsoft Basic Display Adapter,N/A,"DELL PERC H730P Mini SCSI Disk Device (2233GB),DELL PERC H730P Mini SCSI Disk Device (558GB)",,"Broadcom NetXtreme Gigabit Ethernet,Broadcom NetXtreme Gigabit Ethernet #3,Intel(R) Gigabit 4P I350-t Adapter,Intel(R) Gigabit 4P I350-t Adapter #2,Intel(R) Gigabit 4P I350-t Adapter #3,Intel(R) Gigabit 4P I350-t Adapter #4,Hyper-V Virtual Ethernet Adapter #2,Hyper-V Virtual Ethernet Adapter #3,Hyper-V Virtual Ethernet Adapter #4",C,44:A8:42:43:1E:4F 44:A8:42:43:1E:50 44:A8:42:43:1E:51 (Primary)44:A8:42:43:1E:52 A0:36:9F:5C:ED:BC A0:36:9F:5C:ED:BD A0:36:9F:5C:ED:BE A0:36:9F:5C:ED:BF ,0,0,0,0,1,0,5,1,0,0
ECMHVH2,ECMHVH2,WORKGROUP,"May 27, 2020 10:53:47 PM","ECMHVH2\tntadmin (Since: May 19, 2020 11:57:55 AM)","May 19, 2020 6:04:26 AM",199.66.150.227/10.12.1.94;10.12.11.42;10.12.11.92;10.12.11.57;,El Campo Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0599V5 ,PowerEdge R730xd,CC9XS52,2x Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz ,383.91 GB,Microsoft Basic Display Adapter,N/A,"DELL PERC H730P Mini SCSI Disk Device (2233GB),DELL PERC H730P Mini SCSI Disk Device (558GB)",,"Intel(R) Gigabit 4P I350-t Adapter,Broadcom NetXtreme Gigabit Ethernet,Intel(R) Gigabit 4P I350-t Adapter #2,Intel(R) Gigabit 4P I350-t Adapter #3,Intel(R) Gigabit 4P I350-t Adapter #4,Broadcom NetXtreme Gigabit Ethernet #3,Hyper-V Virtual Ethernet Adapter #2,Hyper-V Virtual Ethernet Adapter #3,Hyper-V Virtual Ethernet Adapter #4",C,44:A8:42:0C:46:1C 44:A8:42:0C:46:1D 44:A8:42:0C:46:1E 44:A8:42:0C:46:1F A0:36:9F:13:74:88 A0:36:9F:13:74:89 (Primary)A0:36:9F:13:74:8A A0:36:9F:13:74:8B ,0,0,0,0,1,0,5,1,0,0
ADM-IRMA,ADM-IRMA,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\irocha (Since: May 19, 2020 2:17:17 PM)","May 19, 2020 1:04:36 PM",199.66.150.227/10.12.12.231;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,Realtek PCIe GBE Family Controller,C,0C:9D:92:64:46:BA (Primary),0,0,0,0,0,0,0,3,0,0
CD-ANITA,CD-ANITA,local.ecmh.org,"May 27, 2020 10:53:45 PM","LOCAL\acrisp (Since: Mar 13, 2020 2:14:39 PM)","March 13, 2020 7:13:27 PM",199.66.150.227/10.12.13.76;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.720,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-22MFCA0 (931GB),ASUS DRW-24B1ST   j,Realtek PCIe GBE Family Controller,C,0C:9D:92:64:4F:3F (Primary),0,0,0,0,0,0,1,3,0,0
SC-REG-C2,SC-REG-C2,local.ecmh.org,"May 27, 2020 10:53:49 PM","LOCAL\hpreg2 (Since: May 27, 2020 5:58:07 AM)","May 15, 2020 3:25:39 AM",199.66.150.227/10.12.11.242;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,"Realtek PCIe GbE Family Controller,Qualcomm Atheros AR5B91 Wireless Network Adapter",C,00:17:C4:7C:8B:18 0C:9D:92:65:0A:BC (Primary),0,0,1,0,0,0,0,3,0,0
CLINIC001,CLINIC001,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\macuna (Since: May 27, 2020 7:49:19 AM)","May 27, 2020 12:46:51 PM",199.66.150.227/10.12.3.168;10.12.11.129;,El Campo Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. H110M-A/M.2 ,N/A,N/A,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz ,7.87 GB,Intel(R) HD Graphics 630,Realtek High Definition Audio,WDC WD10EZEX-08WN4A0 SCSI Disk Device (931GB),ASUS DRW-24F1ST   c SCSI CdRom Device,"Intel(R) Ethernet Connection (2) I219-V,Qualcomm Atheros AR5B91 Wireless Network Adapter,Microsoft Virtual WiFi Miniport Adapter,TP-Link Wireless USB Adapter",C,50:3E:AA:CF:B9:13 60:45:CB:60:B4:DB (Primary),0,0,0,0,0,0,0,1,0,1
SC-REG-C1,SC-REG-C1,local.ecmh.org,"May 27, 2020 10:53:49 PM","LOCAL\hpreg1 (Since: May 20, 2020 1:04:14 PM)","May 14, 2020 9:32:29 AM",199.66.150.227/10.12.11.208;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,"Realtek PCIe GBE Family Controller,Qualcomm Atheros AR9281 Wireless Network Adapter",C,00:24:2B:9A:ED:34 0C:9D:92:65:0B:AA (Primary),0,0,1,0,0,0,0,3,0,0
CFO-C1,CFO-C1,local.ecmh.org,"May 27, 2020 10:53:48 PM","LOCAL\dmak (Since: May 19, 2020 8:37:15 AM)","May 19, 2020 1:35:43 PM",199.66.150.227/10.12.12.229;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,Realtek PCIe GBE Family Controller,C,0C:9D:92:64:4F:29 (Primary),0,0,0,0,0,0,0,3,0,0
NP-COOK,NP-COOK,local.ecmh.org,"April 7, 2020 8:43:14 PM","LOCAL\charris (Since: Mar 24, 2020 12:17:25 PM)","March 24, 2020 5:15:42 PM",12.244.43.70/127.0.0.1;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO 20NB005MUS ,20NB005MUS,PF1K3NKC,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.85 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,WDC WDS240G2G0A-00JH30 (223GB),,"Bluetooth Device (Personal Area Network),Realtek PCIe GbE Family Controller,Intel(R) Wireless-AC 9260 160MHz",C,98:FA:9B:4A:4E:8A D4:D2:52:AF:E8:E4 D4:D2:52:AF:E8:E8 (Primary),0,0,0,0,0,0,0,3,0,0
ECMHAVAYA,ECMHAVAYA,local.ecmh.org,"May 27, 2020 10:53:48 PM","LOCAL\srwooster (Since: May 26, 2020 4:30:55 PM)","May 22, 2020 2:48:01 AM",199.66.150.227/10.12.1.80;,El Campo Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,6455-8933-0599-2240-7902-2929-96,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (199GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:01:24:02 (Primary),0,0,0,0,1,0,0,1,0,1
ILSTATION1,ILSTATION1,local.ecmh.org,"May 27, 2020 10:53:46 PM","LOCAL\aschoppe (Since: May 18, 2020 7:56:19 AM)","May 15, 2020 10:40:52 PM",199.66.150.227/10.12.12.142;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Professional 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,Seneca,"Gigabyte Technology Co., Ltd. Z270MX-Gaming5 ",PRO682624,1707541,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz ,15.95 GB,NVIDIA Quadro K2200,NVIDIA High Definition Audio,Samsung SSD 850 EVO 500GB (465GB),ASUS DRW-24F1ST   c,Killer E2500 Gigabit Ethernet Controller,C,1C:1B:0D:9C:8C:FD (Primary),0,0,0,0,1,0,0,2,0,0
HPLEX-LIFLAND-D,HPLEX-LIFLAND-D,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\plifland (Since: May 26, 2020 9:29:30 AM)","May 19, 2020 6:17:23 PM",199.66.150.227/10.12.12.12;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. H110M-A/M.2 ,N/A,N/A,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz ,7.87 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 SCSI Disk Device (931GB),ASUS DRW-24F1ST   c SCSI CdRom Device,Intel(R) Ethernet Connection (2) I219-V,C,60:45:CB:60:A9:AC (Primary),0,0,0,0,0,0,0,3,0,1
HPLX-BILLING-C1,HPLX-BILLING-C1,local.ecmh.org,"May 27, 2020 10:53:49 PM","LOCAL\amuniez (Since: May 19, 2020 4:06:05 PM)","May 15, 2020 10:36:21 PM",199.66.150.227/10.12.13.79;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,Realtek PCIe GBE Family Controller,C,04:92:26:4C:44:99 (Primary),0,0,0,0,0,0,0,3,0,0
ECMHVEEAM2,ECMHVEEAM2,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\srwooster (Since: May 19, 2020 4:11:22 PM)","May 19, 2020 6:08:15 AM",199.66.150.227/10.12.1.99;,El Campo Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,4998-1925-5871-5228-5008-1962-85,Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (49GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:0B:5C:08 (Primary),0,0,0,0,1,0,23,69,0,1
LAPTOP007,LAPTOP007,local.ecmh.org,"May 27, 2020 10:53:48 PM","LOCAL\esanchez (Since: May 18, 2020 11:42:55 AM)","May 27, 2020 2:07:41 AM",199.66.150.227/10.12.11.253;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,HP,HP 8101 ,HP ProBook 450 G3,5CD6513398,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz ,7.9 GB,Intel(R) HD Graphics 520,Intel(R) Display Audio,ST500LM0 00-1EJ162-SSHD SCSI Disk Device (465GB),hp DVDRW  DU8AESH SCSI CdRom Device,"Realtek PCIe GBE Family Controller,Intel(R) Dual Band Wireless-AC 8260,Bluetooth Device (Personal Area Network)",C,34:F3:9A:A4:B4:BA 34:F3:9A:A4:B4:BE C8:D3:FF:E0:AC:38 (Primary),0,0,0,0,0,0,0,3,0,1
H-BO-LAURA,H-BO-LAURA,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\lhajdik (Since: May 22, 2020 1:19:51 PM)","May 19, 2020 1:30:41 PM",199.66.150.227/10.12.13.86;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.1217,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,19.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-22MFCA0 (931GB),ASUS DRW-24B1ST   j,Realtek PCIe GBE Family Controller,C,0C:9D:92:C8:46:A5 (Primary),0,0,0,0,0,0,0,3,0,0
HEALTHPLEX-LAB,HEALTHPLEX-LAB,local.ecmh.org,"May 27, 2020 10:53:49 PM","LOCAL\hplab (Since: May 25, 2020 8:37:54 AM)","May 14, 2020 3:26:06 PM",199.66.150.227/10.12.11.231;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2010 SP2, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,"Qualcomm Atheros AR5B91 Wireless Network Adapter,Realtek PCIe GBE Family Controller",C,00:24:2B:26:F2:B9 (Primary)0C:9D:92:CC:C7:80 ,0,0,0,0,0,0,0,3,0,0
HPLEX-LIFLAND-L,HPLEX-LIFLAND-L,local.ecmh.org,"May 27, 2020 10:53:49 PM","LOCAL\Plifland (Since: May 18, 2020 8:42:00 AM),LOCAL\cperez (Since: May 22, 2020 11:25:13 AM)","May 13, 2020 10:46:25 PM",199.66.150.227/10.12.12.97;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,LENOVO,LENOVO 20H50048US ,20H50048US,PF0XUBTT,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.91 GB,Intel(R) HD Graphics 620,Conexant SmartAudio HD,WDC WD5000LPLX-08ZNTT0 (465GB),,"Realtek PCIe GbE Family Controller,Qualcomm Atheros QCA9377 Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,54:E1:AD:8C:AE:7B E8:9E:B4:43:A1:03 E8:9E:B4:43:A1:04 ,0,0,0,0,0,0,0,3,0,0
C-SYLVIAG-D,C-SYLVIAG-D,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\sylviag (Since: May 14, 2020 7:45:29 AM)","May 13, 2020 11:27:32 PM",199.66.150.227/10.12.13.52;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. H110M-E/M.2 ,N/A,N/A,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz ,7.87 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-00MFCA0 (931GB),ASUS DRW-24F1ST   d,"Realtek PCIe GBE Family Controller,Qualcomm Atheros AR928X Wireless Network Adapter",C,00:22:43:61:D9:5E B0:6E:BF:5C:41:4E (Primary),0,0,0,0,0,0,0,2,0,0
C-FOSTER-L,C-FOSTER-L,local.ecmh.org,"April 24, 2020 4:16:12 PM","LOCAL\dfoster (Since: Apr 23, 2020 3:01:30 PM)","April 16, 2020 5:21:22 AM",199.66.150.227/10.12.12.63;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,HP,HP 8101 ,HP ProBook 450 G3,5CD65133KX,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz ,7.9 GB,Intel(R) HD Graphics 520,Intel(R) Display Audio,ST500LM0 00-1EJ162-SSHD SCSI Disk Device (465GB),hp DVDRW  DU8AESH SCSI CdRom Device,"Realtek PCIe GBE Family Controller,Intel(R) Dual Band Wireless-AC 8260,Bluetooth Device (Personal Area Network)",C,C8:D3:FF:E0:AE:42 (Primary)F0:D5:BF:F1:01:30 (Primary)F0:D5:BF:F1:01:34 ,0,0,0,0,0,0,0,3,0,2
H-WOW-ORANGE,H-WOW-ORANGE,local.ecmh.org,"May 27, 2020 10:53:45 PM","LOCAL\sbeechwood (Since: May 27, 2020 5:44:29 PM)","May 27, 2020 10:43:51 PM",199.66.150.227/10.12.11.45;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 17DF ,HP EliteBook 2570p,CNU420DTVH,Intel(R) Core(TM) i5-3340M CPU @ 2.70GHz ,3.87 GB,DisplayLink USB Device,IDT High Definition Audio CODEC,INTEL SSDSC2BF180A4H (167GB),hp DVD A  DU8A5SH,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Advanced-N 6205 #2,Bluetooth Device (Personal Area Network)",C,28:80:23:D6:DF:AF (Primary)48:5A:B6:F2:09:53 E0:9D:31:81:0C:08 ,0,0,0,0,0,0,0,2,0,0
H-PHYS-LOUNGE,H-PHYS-LOUNGE,local.ecmh.org,"May 27, 2020 10:53:48 PM","LOCAL\rogdee (Since: May 19, 2020 8:04:53 AM)","May 19, 2020 1:03:38 PM",199.66.150.227/10.12.12.50;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. H110M-E/M.2 ,N/A,N/A,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz ,7.87 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 SCSI Disk Device (931GB),ASUS DRW-24F1ST   c SCSI CdRom Device,Realtek PCIe GBE Family Controller,C,B0:6E:BF:5D:B2:B5 (Primary),0,0,0,0,0,0,0,3,0,0
ER-COMPUTER-001,ER-COMPUTER-001,local.ecmh.org,"May 27, 2020 10:53:46 PM","LOCAL\tmorton (Since: May 27, 2020 7:33:22 AM)","May 26, 2020 2:35:25 AM",199.66.150.227/10.12.3.225;,El Campo Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. H110M-A/M.2 ,N/A,N/A,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz ,7.87 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 SCSI Disk Device (931GB),ASUS DRW-24F1ST   c SCSI CdRom Device,Intel(R) Ethernet Connection (2) I219-V,C,38:D5:47:7C:96:C6 (Primary),0,0,1,0,0,0,0,1,0,1
LOUISE-NURSE,LOUISE-NURSE,local.ecmh.org,"May 27, 2020 10:53:47 PM","LOCAL\louise-nurse (Since: Mar 17, 2020 7:19:56 AM)","May 14, 2020 10:41:41 PM",199.66.148.234/192.168.48.119;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,LENOVO,LENOVO 20NB005MUS ,20NB005MUS,PF1P4XG8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.85 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,CT240BX500SSD1 (223GB),,"Realtek PCIe GbE Family Controller,Intel(R) Wireless-AC 9260 160MHz,Bluetooth Device (Personal Area Network)",C,A4:C3:F0:E4:A5:20 A4:C3:F0:E4:A5:24 E8:6A:64:FD:AD:D9 (Primary),0,0,0,0,0,0,0,3,0,0
NP-RIHA,NP-RIHA,local.ecmh.org,"May 27, 2020 6:15:33 PM","LOCAL\mriha (Since: May 27, 2020 7:47:51 AM)","May 18, 2020 12:38:59 PM",199.66.150.227/10.12.13.66;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO 20NB005MUS ,20NB005MUS,PF1KCMFQ,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.85 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,ADATA SU650 (223GB),,"Realtek PCIe GBE Family Controller,Intel(R) Wireless-AC 9260 160MHz,Bluetooth Device (Personal Area Network)",C,84:FD:D1:CF:D5:1E 84:FD:D1:CF:D5:22 98:FA:9B:4A:4B:F8 (Primary),0,0,0,0,0,0,0,2,0,0
C-NURS1-C2,C-NURS1-C2,local.ecmh.org,"May 27, 2020 10:53:48 PM","LOCAL\lmorrow (Since: May 18, 2020 7:51:57 AM)","May 18, 2020 12:49:34 PM",199.66.150.227/10.12.11.134;10.12.11.136;,El Campo Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2010, Build  15.0.4454.1510",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 1993 ,HP ProBook 640 G1,5CG51628HQ,Intel(R) Core(TM) i5-4210M CPU @ 2.60GHz ,7.92 GB,Intel(R) HD Graphics 4600,IDT High Definition Audio CODEC,HGST  HTS725050A7E630 SCSI Disk Device (465GB),hp DVDRW  GUB0N SCSI CdRom Device,"Intel(R) Centrino(R) Advanced-N 6235,Microsoft Virtual WiFi Miniport Adapter,Microsoft Virtual WiFi Miniport Adapter #2,Intel(R) Ethernet Connection I217-V,HP lt4111 LTE/EV-DO/HSPA+ Mobile Broadband Module Network Device #2,Bluetooth Device (Personal Area Network) #2",C,00:A0:C6:00:00:24 3C:A8:2A:87:5D:A7 80:00:0B:98:1B:A6 (Primary)80:00:0B:98:1B:A7 80:00:0B:98:1B:AA ,0,0,0,0,0,0,0,7,0,5
HIM-KAREN,HIM-KAREN,local.ecmh.org,"May 27, 2020 10:53:46 PM","LOCAL\kwells (Since: May 14, 2020 7:15:52 AM)","May 14, 2020 10:57:43 PM",199.66.150.227/10.12.11.24;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,Realtek PCIe GBE Family Controller,C,0C:9D:92:1B:DC:13 (Primary),0,0,1,0,0,0,0,2,0,1
ER-PHY-C1,ER-PHY-C1,local.ecmh.org,"May 27, 2020 10:53:48 PM","LOCAL\smalaty (Since: May 26, 2020 6:57:34 AM)","May 27, 2020 11:58:13 AM",199.66.150.227/10.12.12.23;,El Campo Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Standard 2010, Build  15.0.4693.1005",Symantec Endpoint Protection,,ASUSTeK COMPUTER INC. PRIME B360M-A ,N/A,N/A,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,15.85 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,WDC WD10EZEX-08WN4A0 (931GB),ASUS DRW-24F1ST   d,Realtek PCIe GBE Family Controller,C,0C:9D:92:64:4F:25 (Primary),0,0,0,0,0,0,0,3,0,0
H-OR-C4,H-OR-C4,local.ecmh.org,"May 27, 2020 10:53:45 PM","LOCAL\rdluhos (Since: May 19, 2020 9:39:38 AM)","May 19, 2020 1:19:37 PM",199.66.150.227/10.12.11.189;,El Campo Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  15.0.4454.1510",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 198E ,HP ProDesk 400 G1 MT,MXL4202RCF,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz ,3.93 GB,VNC Mirror Driver,Realtek High Definition Audio,ST500DM0 02-1BD142 SCSI Disk Device (465GB),hp DVD-RAM GHB0N SCSI CdRom Device,Realtek PCIe GBE Family Controller,C,9C:B6:54:EE:DC:8C (Primary),0,0,0,0,1,1,0,7,0,1
H-MS-C3,H-MS-C3,local.ecmh.org,"May 27, 2020 10:53:49 PM","LOCAL\ssmithwick (Since: May 27, 2020 1:38:47 PM)","May 20, 2020 9:49:18 PM",199.66.150.227/10.12.3.106;,El Campo Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2010, Build  14.0.4763.1000",Symantec Endpoint Protection,HP,HP 805D ,HP ProDesk 600 G2 MT,2UA6121DQN,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.88 GB,Intel(R) HD Graphics 530,Intel(R) Display Audio,WDC WD5000AAKX-60U6AA0 ATA Device (465GB),hp TSST DVDRW  SU-208HB ATA Device,Intel(R) Ethernet Connection (2) I219-LM,C,48:0F:CF:3E:7C:92 (Primary),0,0,0,0,0,0,1,6,0,6
