Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
SABRX1,SABRX1,pm.local,"August 3, 2020 5:20:03 PM","PM\cdunn (Since: Feb 25, 2020 10:26:46 AM),SABRX1\support (Since: Feb 26, 2020 11:49:14 AM),SABRX1\Administrator (Since: Mar 9, 2020 12:28:53 PM),PM\srwooster (Since: Mar 13, 2020 7:20:51 PM),PM\spiritsupport (Since: Mar 17, 2020 4:16:43 PM)","February 7, 2020 6:14:35 PM",64.20.236.4/10.21.31.46;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 0f 55 5d 4a e2 2a e3-0d be 46 5c b6 2c a4 d5,Intel(R) Xeon(R) CPU X5660 @ 2.80GHz ,4 GB,Standard VGA Graphics Adapter,N/A,VMware Virtual disk SCSI Disk Device (69GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:50:56:8F:00:10 (Primary),0,0,1,0,1,6,102,58,0,0
SCH214,SCH214,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\clinicrm (Since: Jul 20, 2020 3:16:54 PM)","July 20, 2020 12:11:10 PM",71.29.88.122/192.168.60.146;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1E:CB:57 (Primary)40:74:E0:1E:CB:5B A0:1E:0B:0E:FD:EA ,0,0,0,0,1,0,1,3,0,0
SCH218,SCH218,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\cmelcher (Since: Jul 31, 2020 7:50:55 AM)","July 31, 2020 4:58:03 PM",71.29.88.122/192.168.60.153;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1E:F5:9B (Primary)40:74:E0:1E:F5:9F A0:1E:0B:0F:00:48 ,0,0,0,0,1,0,0,3,0,0
SCH213,SCH213,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\clinicrm (Since: Jul 7, 2020 10:21:23 AM)","July 4, 2020 1:32:58 AM",71.29.88.122/192.168.60.141;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:46:81 (Primary)40:74:E0:1F:46:85 A0:1E:0B:0F:01:B0 ,0,0,0,0,1,0,1,3,0,0
SCH215,SCH215,sabine.local,"August 3, 2020 5:20:03 PM","SABINE\clinicrm (Since: Jul 7, 2020 8:26:28 AM)","July 3, 2020 12:09:50 PM",71.29.88.122/192.168.60.144;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:CE:C4 (Primary)40:74:E0:1C:CE:C8 A0:1E:0B:0F:01:38 ,0,0,0,0,1,0,1,3,0,0
SCH217,SCH217,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\ldixon (Since: Jul 20, 2020 12:06:46 PM),SABINE\sabrinawhite (Since: Jul 21, 2020 11:54:42 PM)","July 20, 2020 12:06:14 PM",173.185.151.194/192.168.56.119;192.168.56.119;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:05:45 (Primary)40:74:E0:1F:05:49 A0:1E:0B:0E:FD:F8 ,0,0,0,0,1,0,0,3,0,0
SCH219,SCH219,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\jfelts (Since: Aug 3, 2020 2:36:49 PM)","August 3, 2020 5:59:05 AM",173.185.151.194/192.168.56.113;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:4D:6B (Primary)40:74:E0:1F:4D:6F A0:1E:0B:0E:FD:D6 ,0,0,0,0,1,0,0,1,0,0
SCH216,SCH216,sabine.local,"August 3, 2020 5:20:08 PM","SABINE\clinicrm (Since: Jul 7, 2020 8:45:20 AM)","July 3, 2020 2:54:42 PM",71.29.88.122/192.168.60.140;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:A2:11 (Primary)40:74:E0:1F:A2:15 A0:1E:0B:0F:05:58 ,0,0,0,0,1,0,1,3,0,0
SCH221,SCH221,sabine.local,"August 3, 2020 5:20:03 PM","SABINE\Brooks (Since: Aug 3, 2020 8:50:27 AM)","August 2, 2020 2:37:52 PM",173.185.151.194/192.168.56.138;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller",C,5C:87:9C:30:4C:BF (Primary)A0:1E:0B:0E:FE:8F ,0,0,0,0,1,0,0,1,0,0
SCH222,SCH222,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\snantz (Since: Jul 27, 2020 8:58:26 AM)","August 3, 2020 8:11:53 AM",71.29.88.122/192.168.60.147;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B9:7F (Primary)40:74:E0:1C:B9:83 A0:1E:0B:0F:00:A6 ,0,0,0,0,1,0,0,3,0,0
SCH223,SCH223,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\mhaire (Since: Jul 30, 2020 7:53:03 AM)","July 29, 2020 5:03:21 PM",71.29.88.122/192.168.60.202;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B1:BE (Primary)40:74:E0:1C:B1:C2 A0:1E:0B:0F:04:53 ,0,0,0,0,1,0,0,3,0,0
SCH224,SCH224,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\ahamilton (Since: Jul 30, 2020 11:12:30 AM),SABINE\medwards (Since: Aug 1, 2020 2:17:10 PM)","July 30, 2020 11:12:02 AM",173.185.151.194/192.168.56.170;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B1:C8 (Primary)40:74:E0:1C:B1:CC A0:1E:0B:0F:04:A3 ,0,0,0,0,1,0,0,3,0,0
SCH225,SCH225,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\pjacks (Since: Jul 31, 2020 5:15:35 AM)","July 27, 2020 10:27:00 AM",173.185.151.194/192.168.56.169;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:34:37:EE (Primary)5C:87:9C:34:37:F2 A0:1E:0B:0E:FF:E9 ,0,0,0,0,1,0,0,2,0,0
SCH226,SCH226,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\ella.brown (Since: Aug 3, 2020 6:45:07 AM)","August 3, 2020 6:44:29 AM",173.185.151.194/192.168.56.168;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:E0:B0:78 (Primary)5C:87:9C:E0:B0:7C A0:1E:0B:0E:FD:BF ,0,0,0,0,1,0,0,3,0,0
SCH227,SCH227,sabine.local,"July 24, 2020 1:17:21 PM","SABINE\cferguson (Since: Jul 24, 2020 10:00:05 AM)","July 24, 2020 9:58:47 AM",173.185.151.194/192.168.56.175;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:34:11:C9 (Primary)5C:87:9C:34:11:CD A0:1E:0B:0F:01:D3 ,0,0,0,0,1,0,0,4,0,0
SCH231,SCH231,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\clinicrm (Since: Jul 6, 2020 10:04:47 AM)","July 3, 2020 4:28:44 PM",71.29.88.122/192.168.60.135;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:93:32 (Primary)40:74:E0:1C:93:36 A0:1E:0B:0F:04:11 ,0,0,0,0,1,0,1,3,0,0
SCH230,SCH230,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\clinicrm (Since: Jul 13, 2020 8:20:34 AM)","July 10, 2020 4:40:05 PM",71.29.88.122/192.168.60.138;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:9D:9D (Primary)40:74:E0:1F:9D:A1 A0:1E:0B:0E:FF:BD ,0,0,0,0,1,0,1,2,0,0
SCH229,SCH229,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\clinicrm (Since: Jul 20, 2020 10:25:08 AM)","July 20, 2020 9:52:14 AM",71.29.88.122/192.168.60.137;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B2:4A (Primary)40:74:E0:1C:B2:4E A0:1E:0B:0F:03:F8 ,0,0,0,0,1,0,0,3,0,0
SCH228,SCH228,WORKGROUP,"February 27, 2020 3:42:56 PM","SCH228\tntadmin (Since: Feb 17, 2020 2:24:07 PM)","February 27, 2020 3:40:33 PM",173.185.151.194/192.168.56.177;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.657,N/A,Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1D:41:24 (Primary)40:74:E0:1D:41:28 A0:1E:0B:0E:FF:EF ,0,0,0,0,1,0,2,3,0,0
SCH241,SCH241,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\raulds (Since: Jul 30, 2020 7:28:21 AM)","August 3, 2020 4:55:26 PM",71.29.88.122/192.168.60.151;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:30:49:31 (Primary)5C:87:9C:30:49:35 A0:1E:0B:0F:01:C3 ,0,0,0,0,1,0,0,3,0,0
SCH239,SCH239,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\Lovey (Since: Aug 3, 2020 7:50:52 AM)","August 3, 2020 4:59:39 PM",173.185.151.194/192.168.56.180;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller",C,40:74:E0:1E:D9:E9 (Primary)A0:1E:0B:0F:05:1D ,0,0,0,0,1,0,0,3,0,0
SCH240,SCH240,sabine.local,"August 3, 2020 12:01:22 PM","SABINE\swoodard (Since: Jul 31, 2020 8:04:30 AM)","August 3, 2020 8:27:05 AM",71.29.88.122/192.168.60.148;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:69:36 (Primary)40:74:E0:1F:69:3A A0:1E:0B:0E:FF:8A ,0,0,0,0,1,0,0,3,0,0
SCH235,SCH235,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\jross (Since: Jul 27, 2020 8:25:20 AM)","August 3, 2020 12:01:58 PM",71.29.88.122/192.168.60.127;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:8B:BC (Primary)40:74:E0:1C:8B:C0 A0:1E:0B:0F:01:79 ,0,0,0,0,1,0,0,3,0,0
SCH237,SCH237,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\aweeks (Since: Jul 13, 2020 8:06:19 AM)","July 10, 2020 4:33:21 PM",71.29.88.122/192.168.60.133;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office 365 Business, Build  16.0.13001.20266",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:6B:D9 (Primary)40:74:E0:1F:6B:DD A0:1E:0B:0F:03:4A ,0,0,0,0,1,0,1,3,0,0
SCH234,SCH234,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\lwilliams (Since: Aug 3, 2020 5:09:01 PM)","August 3, 2020 5:10:36 PM",71.29.88.122/192.168.60.130;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"SanDisk DA4064 (58GB),NEO-N4-SSD-240GB (223GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B4:C5 (Primary)40:74:E0:1C:B4:C9 A0:1E:0B:0F:05:22 ,0,0,0,0,1,0,0,3,0,0
SCH238,SCH238,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\adyess (Since: Jul 31, 2020 8:16:46 AM)","July 17, 2020 11:32:05 AM",71.29.88.122/192.168.60.134;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:04:46 (Primary)40:74:E0:1F:04:4A A0:1E:0B:0F:04:E5 ,0,0,0,0,1,0,0,3,0,0
SCH233,SCH233,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\jseago (Since: Jul 29, 2020 8:31:37 AM)","July 21, 2020 1:05:26 PM",71.29.88.122/192.168.60.131;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:A6:A1 (Primary)40:74:E0:1C:A6:A5 A0:1E:0B:0E:FE:78 ,0,0,0,0,1,0,0,3,0,0
SCH232,SCH232,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\cmelcher (Since: Aug 1, 2020 7:58:21 AM)","August 3, 2020 6:50:06 AM",173.185.151.194/192.168.56.131;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:E0:B2:53 (Primary)5C:87:9C:E0:B2:57 A0:1E:0B:0E:FF:26 ,0,0,0,0,1,0,0,3,0,0
SCH242,SCH242,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\Cmoody (Since: Jul 13, 2020 8:19:32 AM)","July 16, 2020 5:15:52 PM",71.29.88.122/192.168.60.145;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB),TOSHIBA TransMemory USB Device (14GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:4D:34 (Primary)40:74:E0:1F:4D:38 A0:1E:0B:0F:03:C4 ,0,0,0,0,1,0,0,3,0,0
SCH244,SCH244,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\dwalston (Since: Aug 3, 2020 6:47:12 AM)","August 3, 2020 5:59:40 AM",173.185.151.194/192.168.56.178;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:33:D9:B6 (Primary)5C:87:9C:33:D9:BA A0:1E:0B:0F:00:A1 ,0,0,0,0,1,0,0,3,0,0
SCH245,SCH245,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\Amanda (Since: Jul 29, 2020 2:43:41 PM)","August 3, 2020 4:58:10 PM",173.185.151.194/192.168.56.181;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1E:A3:1B (Primary)40:74:E0:1E:A3:1F A0:1E:0B:0F:02:9C ,0,0,0,0,1,0,0,3,0,0
