Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
C-DR22019,C-DR22019,cranememorial.org,"May 26, 2020 7:33:47 PM","CRANEMEMORIAL\aflores (Since: May 26, 2020 7:59:04 AM)","May 26, 2020 12:58:40 PM",66.102.228.98/192.168.3.232;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,G256613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8F:94:69 (Primary),0,0,0,0,1,0,3,3,0,2
H-MAINT2019,H-MAINT2019,cranememorial.org,"May 26, 2020 11:33:51 PM","CRANEMEMORIAL\jmartin (Since: May 14, 2020 7:38:22 AM)","May 13, 2020 9:50:35 PM",66.102.228.98/192.168.3.128;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YNVJG ,OptiPlex 7070,42NWG13,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz ,15.79 GB,LogMeIn Mirror Driver,Realtek Audio,"ST1000DM010-2EP102 (931GB),Ativa My 4GB USB Device (3GB)",HL-DT-ST DVD+-RW GU90N,"Intel(R) Wireless-AC 9560 160MHz,Intel(R) Ethernet Connection (7) I219-LM,Bluetooth Device (Personal Area Network)",C,60:F2:62:05:96:AA (Primary)60:F2:62:05:96:AE E4:54:E8:88:DE:40 ,0,0,0,0,1,0,0,3,0,0
H-LAB2019,H-LAB2019,cranememorial.org,"May 26, 2020 11:33:51 PM","CRANEMEMORIAL\jbalintona (Since: Apr 29, 2020 1:49:30 AM),CRANEMEMORIAL\jedwards (Since: Apr 29, 2020 8:08:23 AM),CRANEMEMORIAL\rkarki (Since: Apr 29, 2020 1:58:35 PM),CRANEMEMORIAL\dlastimosa (Since: Apr 29, 2020 4:51:22 PM),CRANEMEMORIAL\smandapat (Since: May 17, 2020 2:13:33 PM)","April 29, 2020 6:49:13 AM",66.102.228.98/192.168.3.185;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,DVR0613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8E:7E:97 (Primary),0,0,0,0,1,0,1,3,0,0
C-NURSEA2019,C-NURSEA2019,cranememorial.org,"May 26, 2020 11:33:51 PM","CRANEMEMORIAL\tkennedy (Since: May 26, 2020 7:57:02 AM)","May 22, 2020 9:52:11 PM",66.102.228.98/192.168.3.176;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FH01613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,"BC511 NVMe SK hynix 256GB (238GB),Verbatim STORE N GO USB Device (7GB)",HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8E:7B:E0 (Primary),0,0,0,0,1,0,0,3,0,0
C-NURSEB2019,C-NURSEB2019,cranememorial.org,"May 26, 2020 11:33:49 PM","CRANEMEMORIAL\ynavarette (Since: May 26, 2020 8:08:57 AM)","May 13, 2020 8:40:44 AM",66.102.228.98/192.168.3.130;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,DSZ3613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,"BC511 NVMe SK hynix 256GB (238GB),USB Device (29GB)",HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:93:2A:6A (Primary),0,0,0,0,1,0,0,3,0,0
H-ITDESKTOP2019,H-ITDESKTOP2019,cranememorial.org,"May 26, 2020 11:33:52 PM","CRANEMEMORIAL\stiolo (Since: May 13, 2020 3:19:17 PM)","May 13, 2020 8:17:47 PM",66.102.228.98/192.168.3.124;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office 365 Business, Build  16.0.12730.20250",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FP5B613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,"BC511 NVMe SK hynix 256GB (238GB),Generic Flash Disk USB Device (0GB)",HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8D:2E:34 (Primary),0,0,0,0,1,0,0,3,0,0
P-DESKTOPA2019,P-DESKTOPA2019,cranememorial.org,"May 26, 2020 11:33:50 PM","CRANEMEMORIAL\agamboa (Since: May 15, 2020 9:51:19 AM)","May 14, 2020 8:35:42 AM",66.102.228.98/192.168.3.175;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,G2C6613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8F:58:DA (Primary),0,0,0,0,1,0,0,3,0,0
P-PTDIR2019,P-PTDIR2019,cranememorial.org,"May 26, 2020 10:42:06 PM","CRANEMEMORIAL\ahernandez (Since: May 26, 2020 9:01:46 AM)","March 30, 2020 1:02:51 PM",66.102.228.98/192.168.3.234;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.535,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FGT2613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8D:B5:CC (Primary),0,0,0,0,1,0,0,0,0,0
P-RECEP2019,P-RECEP2019,cranememorial.org,"May 26, 2020 7:33:51 PM","CRANEMEMORIAL\odelagarza (Since: May 20, 2020 1:02:21 PM)","May 26, 2020 4:57:32 PM",66.102.228.98/192.168.3.155;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FGT3613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8E:7B:CC (Primary),0,0,0,0,1,0,0,0,0,0
C-CHECKIN2,C-CHECKIN2,cranememorial.org,"May 26, 2020 11:33:52 PM","CRANEMEMORIAL\aprilf (Since: Apr 6, 2020 9:26:38 AM)","April 6, 2020 2:26:09 PM",66.102.228.98/192.168.3.138;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.720,N/A,Windows Defender,Microsoft Corporation,Microsoft Corporation Surface Pro ,Surface Pro,017536680253,Intel(R) Core(TM) m3-7Y30 CPU @ 1.00GHz ,3.93 GB,LogMeIn Mirror Driver,Intel(R) Display Audio,THNSN0128GTYA TOSHIBA (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,C4:9D:ED:89:D0:AF (Primary)C4:9D:ED:89:D0:B0 ,0,0,0,0,1,0,4,1,0,0
H-QANURSE2019,H-QANURSE2019,cranememorial.org,"May 26, 2020 11:33:51 PM","CRANEMEMORIAL\jburks (Since: May 26, 2020 11:24:10 AM)","May 26, 2020 9:25:46 PM",66.102.228.98/192.168.3.249;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office 365 Business, Build  16.0.12730.20270",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FFR6613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:93:F1:DE (Primary),1,0,0,0,1,0,0,3,0,0
C-DR2019,C-DR2019,cranememorial.org,"May 26, 2020 11:42:59 PM","CRANEMEMORIAL\amedina (Since: May 19, 2020 8:28:28 AM)","May 13, 2020 1:25:46 PM",66.102.228.98/192.168.3.135;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,G293613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8F:92:5E (Primary),0,0,0,0,1,0,0,3,0,0
H-NURSEA2019,H-NURSEA2019,cranememorial.org,"May 26, 2020 11:33:53 PM","CRANEMEMORIAL\tcates (Since: May 26, 2020 6:59:46 AM)","May 26, 2020 11:29:24 AM",66.102.228.98/192.168.3.250;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,DTJ3613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,Intel(R) UHD Graphics 630,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:93:B7:90 (Primary),0,0,0,0,1,0,0,3,0,0
C-PA2019,C-PA2019,cranememorial.org,"May 26, 2020 11:33:49 PM","CRANEMEMORIAL\aprilf (Since: May 20, 2020 1:05:48 PM)","May 20, 2020 5:06:41 PM",66.102.228.98/192.168.3.248;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FLP5613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:91:07:AF (Primary),0,0,0,0,1,0,0,3,0,0
H-NURSEB2019,H-NURSEB2019,cranememorial.org,"May 26, 2020 11:33:49 PM","CRANEMEMORIAL\nvaughn (Since: May 25, 2020 8:11:58 PM),CRANEMEMORIAL\khafer (Since: May 26, 2020 7:17:10 AM)","May 25, 2020 11:34:49 PM",66.102.228.98/192.168.3.188;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FN12613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8B:27:F3 (Primary),0,0,0,0,1,0,0,3,0,0
H-CSUPPLY2019,H-CSUPPLY2019,cranememorial.org,"May 26, 2020 11:33:51 PM","CRANEMEMORIAL\rmorris (Since: May 15, 2020 2:05:26 PM)","May 15, 2020 7:04:50 PM",66.102.228.98/192.168.3.241;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,FH04613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,Intel(R) UHD Graphics 630,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8E:7B:3D (Primary),0,0,0,0,1,0,0,3,0,0
H-MEDRECA2019,H-MEDRECA2019,cranememorial.org,"May 22, 2020 9:33:20 PM","CRANEMEMORIAL\sdaniell (Since: May 21, 2020 8:05:02 AM)","May 18, 2020 9:07:21 PM",66.102.228.98/192.168.3.140;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Professional 2010, Build  16.0.12730.20270",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,G233613,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,Intel(R) UHD Graphics 630,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:8F:96:9E (Primary),0,0,0,0,1,0,4,3,0,3
H-ARA2019,H-ARA2019,cranememorial.org,"May 22, 2020 2:13:01 PM","CRANEMEMORIAL\kgoins (Since: May 21, 2020 8:09:31 AM)","May 22, 2020 5:31:24 PM",66.102.228.98/192.168.3.143;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,74Y2T13,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,C8:F7:50:F5:35:4A (Primary),0,0,0,0,1,0,0,3,0,0
H-HVAC2,H-HVAC2,CMH,"February 12, 2020 8:47:55 PM","H-HVAC2\HVAC (Since: Feb 12, 2020 2:46:10 PM)","February 12, 2020 8:45:33 PM",66.102.228.98/192.168.3.123;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.657,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0FDY5C ,OptiPlex 5050,BSD9JL2,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz ,7.87 GB,Intel(R) HD Graphics 530,Realtek Audio,ST500DM009-2F110A (465GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (5) I219-V,C,D8:9E:F3:14:35:DE (Primary),0,0,0,0,1,0,0,2,0,0
C-RECEPA2019,C-RECEPA2019,cranememorial.org,"May 26, 2020 7:33:51 PM","CRANEMEMORIAL\mmurguia (Since: May 26, 2020 8:00:08 AM)","April 9, 2020 12:56:24 PM",66.102.228.98/192.168.3.246;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.719,"Microsoft Office 365 Business, Build  16.0.12730.20270",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,74YBT13,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:97:0B:27 (Primary),0,0,0,0,1,0,0,0,0,0
H-HVAC2,H-HVAC2,CMH MECHANICAL,"May 26, 2020 11:33:50 PM","H-HVAC2\HVAC Control System (Since: May 23, 2020 5:34:58 PM)","May 23, 2020 10:34:17 PM",66.102.228.98/192.168.3.64;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro ,1909,18363.836,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0FDY5C ,OptiPlex 5050,BSD9JL2,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz ,3.4 GB,Intel(R) HD Graphics 530,Realtek Audio,ST500DM009-2F110A (465GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (5) I219-V,C,D8:9E:F3:14:35:DE (Primary),0,0,0,0,1,0,0,2,0,0
C-RECEPB2019,C-RECEPB2019,cranememorial.org,"May 26, 2020 9:49:22 PM","CRANEMEMORIAL\mmurguia (Since: May 26, 2020 7:59:27 AM)","May 21, 2020 12:54:55 PM",66.102.228.98/192.168.3.244;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.752,"Microsoft Office 365 Business, Build  16.0.12730.20270",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YJMC0 ,OptiPlex 5070,7525T13,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,7.79 GB,LogMeIn Mirror Driver,Realtek Audio,BC511 NVMe SK hynix 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:98:17:D9 (Primary),0,0,0,0,1,0,3,3,0,3
CMHITAPPS1,CMHITAPPS1,cranememorial.org,"May 26, 2020 11:33:50 PM","CRANEMEMORIAL\tntbackup (Since: Apr 27, 2020 11:34:46 AM)","April 27, 2020 4:31:39 PM",66.102.228.98/192.168.3.174;,Crane Memorial Hospital,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3630,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,9339-8847-4548-9035-9800-7934-25,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (80GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:7B:09 (Primary),0,0,0,0,1,0,0,0,0,0
